SiteID,2088871,Site Timezone,-6,Data Timezone,0,Longitude,-100.302795,Latitude,52.370647
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind direction at 10m (deg)
2019,1,6,20,0,7.28,150.24
2019,1,6,21,0,7.46,146.19
2019,1,6,22,0,7.32,144.88
2019,1,6,23,0,8.28,148.46
2019,1,7,0,0,8.290000000000001,149.06
2019,1,7,1,0,8.46,149.17000000000002
2019,1,7,2,0,7.140000000000001,150.48
2019,1,7,3,0,7.75,154.65
2019,1,7,4,0,7.62,158.98
2019,1,7,5,0,7.48,160.27
2019,1,7,6,0,6.7700000000000005,155.38
2019,1,7,7,0,6.48,154.11
2019,1,7,8,0,6.41,158.15
2019,1,7,9,0,5.95,157.47
2019,1,7,10,0,5.22,153.39000000000001
2019,1,7,11,0,5.5600000000000005,155.73
2019,1,7,12,0,5.24,158.04
2019,1,7,13,0,4.62,161.3
2019,1,7,14,0,4.07,171.89000000000001
2019,1,7,15,0,3.87,186.58
2019,1,7,16,0,4.18,185.72
2019,1,7,17,0,4.62,203.34
2019,1,7,18,0,4.66,223.87
2019,1,7,19,0,6.17,230.77
2019,1,7,20,0,6.8,235.35
2019,1,7,21,0,9.4,243.61
2019,1,7,22,0,7.930000000000001,251.16
2019,1,7,23,0,7.1000000000000005,261
2019,1,8,0,0,8.91,298.1
2019,1,8,1,0,9.59,299.11
2019,1,8,2,0,11.65,319.42
2019,1,8,3,0,9.99,313.41
2019,1,8,4,0,8.6,298.74
2019,1,8,5,0,8.82,291.64
2019,1,8,6,0,9.83,302.57
2019,1,8,7,0,10.39,306.17
2019,1,8,8,0,11.1,309.91
2019,1,8,9,0,11.3,312.36
2019,1,8,10,0,10.73,311.86
2019,1,8,11,0,10.9,311.89
2019,1,8,12,0,11.57,313.55
2019,1,8,13,0,12.18,313.55
2019,1,8,14,0,13.14,314.42
2019,1,8,15,0,14.5,313.34000000000003
2019,1,8,16,0,14,312.77
2019,1,8,17,0,12.59,313.88
2019,1,8,18,0,12.55,313.24
2019,1,8,19,0,12.43,314.99
2019,1,8,20,0,12.72,313.71
2019,1,8,21,0,12.41,314.63
2019,1,8,22,0,13.13,315.76
2019,1,8,23,0,13.77,318.45
2019,1,9,0,0,13.51,317.7
2019,1,9,1,0,13.48,321.23
2019,1,9,2,0,13.25,324.72
2019,1,9,3,0,13,325.34000000000003
2019,1,9,4,0,12.620000000000001,332.42
2019,1,9,5,0,11.48,331.86
2019,1,9,6,0,11.23,335.96
2019,1,9,7,0,9.92,330.8
2019,1,9,8,0,9.68,332.07
2019,1,9,9,0,9.700000000000001,331.13
2019,1,9,10,0,8.790000000000001,319.28000000000003
2019,1,9,11,0,8.63,318.17
2019,1,9,12,0,8.870000000000001,317.67
2019,1,9,13,0,8.65,333.63
2019,1,9,14,0,7.5200000000000005,342.11
2019,1,9,15,0,4.97,353.81
2019,1,9,16,0,2.87,347.40000000000003
2019,1,9,17,0,2.44,327.77
2019,1,9,18,0,1.62,329.55
2019,1,9,19,0,0.55,328.19
2019,1,9,20,0,0.31,203.65
2019,1,9,21,0,2.6,145.77
2019,1,9,22,0,2.84,145.1
2019,1,9,23,0,3.42,150.76
2019,1,10,0,0,3.95,148.96
2019,1,10,1,0,4.57,154.93
2019,1,10,2,0,4.47,147.47
2019,1,10,3,0,5.17,152.88
2019,1,10,4,0,5.66,150
2019,1,10,5,0,5.82,155.03
2019,1,10,6,0,5.79,155.77
2019,1,10,7,0,5.64,145.69
2019,1,10,8,0,6.2,143.62
2019,1,10,9,0,6.82,144.17000000000002
2019,1,10,10,0,7.17,150.13
2019,1,10,11,0,7.26,148.51
2019,1,10,12,0,7.26,149.92000000000002
2019,1,10,13,0,7.22,147.69
2019,1,10,14,0,7.38,149.3
2019,1,10,15,0,7.0600000000000005,150.59
2019,1,10,16,0,7.3100000000000005,148.74
2019,1,10,17,0,6.94,149.29
2019,1,10,18,0,6.8,148.81
2019,1,10,19,0,6.1000000000000005,147.94
2019,1,10,20,0,5.37,148.75
2019,1,10,21,0,4.74,145.70000000000002
2019,1,10,22,0,4.13,132.86
2019,1,10,23,0,3.92,119.68
2019,1,11,0,0,3.5,110.46000000000001
2019,1,11,1,0,3.29,113.87
2019,1,11,2,0,3.17,97.95
2019,1,11,3,0,3.14,90.84
2019,1,11,4,0,2.41,78.42
2019,1,11,5,0,2.47,69.45
2019,1,11,6,0,2.36,61.32
2019,1,11,7,0,2.35,43.84
2019,1,11,8,0,2.74,41.25
2019,1,11,9,0,3.48,37.09
2019,1,11,10,0,3.75,44.95
2019,1,11,11,0,4.34,35.31
2019,1,11,12,0,4.19,41.730000000000004
2019,1,11,13,0,4.04,39.06
2019,1,11,14,0,3.71,40.5
2019,1,11,15,0,3.81,35.49
2019,1,11,16,0,3.7,42.45
2019,1,11,17,0,3.15,45.480000000000004
2019,1,11,18,0,1.9000000000000001,7.9
2019,1,11,19,0,2.63,338.93
2019,1,11,20,0,3.13,342.5
2019,1,11,21,0,3.36,351.5
2019,1,11,22,0,2.41,6.94
2019,1,11,23,0,1.67,38.17
2019,1,12,0,0,2.05,25.53
2019,1,12,1,0,2.14,55.81
2019,1,12,2,0,1.93,89.54
2019,1,12,3,0,2.1,116.09
2019,1,12,4,0,2.43,132.27
2019,1,12,5,0,2.54,151.12
2019,1,12,6,0,2.73,153.23
2019,1,12,7,0,2.98,158.61
2019,1,12,8,0,2.7,170.97
2019,1,12,9,0,3.19,174.19
2019,1,12,10,0,3.99,173.29
2019,1,12,11,0,4.55,173.3
2019,1,12,12,0,4.24,173.13
2019,1,12,13,0,4.75,171.06
2019,1,12,14,0,4.05,175.13
2019,1,12,15,0,4.04,174.37
2019,1,12,16,0,5.47,178.82
2019,1,12,17,0,5.25,179.99
2019,1,12,18,0,4.99,178.77
2019,1,12,19,0,5.18,179.96
2019,1,12,20,0,5.08,178.46
2019,1,12,21,0,4.6000000000000005,176.86
2019,1,12,22,0,3.4,176.74
2019,1,12,23,0,2.91,187.76
2019,1,13,0,0,2.93,177.66
2019,1,13,1,0,2.5500000000000003,178.57
2019,1,13,2,0,3.33,174.82
2019,1,13,3,0,3.3000000000000003,177.89000000000001
2019,1,13,4,0,3.42,190.63
2019,1,13,5,0,3.37,215.56
2019,1,13,6,0,3.7600000000000002,210.71
2019,1,13,7,0,3.9,222.69
2019,1,13,8,0,2.68,223.47
2019,1,13,9,0,6.26,272.1
2019,1,13,10,0,4.91,273.64
2019,1,13,11,0,4.3,277.23
2019,1,13,12,0,3.0700000000000003,282.6
2019,1,13,13,0,3.71,294.72
2019,1,13,14,0,4.24,303.86
2019,1,13,15,0,4.05,311.21
2019,1,13,16,0,2.41,292.61
2019,1,13,17,0,2.2,328.8
2019,1,13,18,0,1.95,332.40000000000003
2019,1,13,19,0,2.23,345.24
2019,1,13,20,0,3.0100000000000002,354.34000000000003
2019,1,13,21,0,2.94,349.22
2019,1,13,22,0,3.44,344.56
2019,1,13,23,0,4.63,336.47
2019,1,14,0,0,5.69,332.02
2019,1,14,1,0,4.99,328
2019,1,14,2,0,3.8000000000000003,339.37
2019,1,14,3,0,4.59,356.56
2019,1,14,4,0,3.66,345.12
2019,1,14,5,0,3.95,344.57
2019,1,14,6,0,4.44,349.32
2019,1,14,7,0,3.17,338.79
2019,1,14,8,0,2.96,319.37
2019,1,14,9,0,2.86,334.38
2019,1,14,10,0,2.31,325.44
2019,1,14,11,0,2.74,327.39
2019,1,14,12,0,2.88,344.45
2019,1,14,13,0,2.77,348.40000000000003
2019,1,14,14,0,1.5,327.1
2019,1,14,15,0,1.5,254.63
2019,1,14,16,0,1.05,217.32
2019,1,14,17,0,0.96,198.98000000000002
2019,1,14,18,0,1.42,187.23
2019,1,14,19,0,2.59,154.1
2019,1,14,20,0,3.69,149.53
2019,1,14,21,0,3.88,144.24
2019,1,14,22,0,4.17,147.9
2019,1,14,23,0,4.55,151.31
2019,1,15,0,0,5.2700000000000005,158.17000000000002
2019,1,15,1,0,5.11,168.68
2019,1,15,2,0,4.25,172.29
2019,1,15,3,0,3.45,183.18
2019,1,15,4,0,4.38,218.29
2019,1,15,5,0,8.64,252.78
2019,1,15,6,0,6.13,266.42
2019,1,15,7,0,6.58,279.22
2019,1,15,8,0,6.62,289.93
2019,1,15,9,0,11.58,305.98
2019,1,15,10,0,11.31,335.48
2019,1,15,11,0,12.08,334.59000000000003
2019,1,15,12,0,15.040000000000001,347.1
2019,1,15,13,0,15.8,350.57
2019,1,15,14,0,15,349.86
2019,1,15,15,0,14.18,352.02
2019,1,15,16,0,13.46,352.90000000000003
2019,1,15,17,0,11.81,355.46
2019,1,15,18,0,10.8,352.12
2019,1,15,19,0,9.68,349.04
2019,1,15,20,0,8.46,346.24
2019,1,15,21,0,7.6000000000000005,336.85
2019,1,15,22,0,7.36,327.34000000000003
2019,1,15,23,0,8.77,332.12
2019,1,16,0,0,9.77,336.74
2019,1,16,1,0,9.450000000000001,331.23
2019,1,16,2,0,9.06,332.39
2019,1,16,3,0,8.1,330.58
2019,1,16,4,0,8.19,338.90000000000003
2019,1,16,5,0,6.5200000000000005,337.81
2019,1,16,6,0,6.13,329.21
2019,1,16,7,0,5.55,322.16
2019,1,16,8,0,4.76,302.68
2019,1,16,9,0,4.13,305.22
2019,1,16,10,0,3.56,263.71
2019,1,16,11,0,2.84,236.35
2019,1,16,12,0,3.09,232.43
2019,1,16,13,0,2.95,205.41
2019,1,16,14,0,3.79,199.84
2019,1,16,15,0,3.74,228.13
2019,1,16,16,0,4.97,251.84
2019,1,16,17,0,5.0600000000000005,275.90000000000003
2019,1,16,18,0,4.01,288.86
2019,1,16,19,0,3.4,295.1
2019,1,16,20,0,3.09,300.73
2019,1,16,21,0,2.7800000000000002,306.54
2019,1,16,22,0,2.2800000000000002,293.65000000000003
2019,1,16,23,0,2.22,286.44
2019,1,17,0,0,2.7,288.2
2019,1,17,1,0,2.58,284.99
2019,1,17,2,0,2.83,305.15000000000003
2019,1,17,3,0,3.7,315.19
2019,1,17,4,0,4.5600000000000005,311.68
2019,1,17,5,0,5.96,312.82
2019,1,17,6,0,6.63,320.24
2019,1,17,7,0,7.33,322.26
2019,1,17,8,0,8.86,328.29
2019,1,17,9,0,8.21,324.02
2019,1,17,10,0,5.74,306.93
2019,1,17,11,0,4.37,269.27
2019,1,17,12,0,7.32,312.7
2019,1,17,13,0,9.09,333.58
2019,1,17,14,0,11.36,325.85
2019,1,17,15,0,11.98,327.58
2019,1,17,16,0,10.86,320.99
2019,1,17,17,0,9.370000000000001,314.93
2019,1,17,18,0,8.66,318.69
2019,1,17,19,0,8.63,318.54
2019,1,17,20,0,9.05,322.44
2019,1,17,21,0,7.96,314.43
2019,1,17,22,0,8.4,323.97
2019,1,17,23,0,9.69,325.64
2019,1,18,0,0,10.450000000000001,330.84000000000003
2019,1,18,1,0,12.38,334.11
2019,1,18,2,0,12.58,329.84000000000003
2019,1,18,3,0,12.56,335.41
2019,1,18,4,0,11.620000000000001,337.79
2019,1,18,5,0,9.67,335.26
2019,1,18,6,0,8.38,329.06
2019,1,18,7,0,9.27,329.51
2019,1,18,8,0,8.47,328.17
2019,1,18,9,0,6.97,322.05
2019,1,18,10,0,7.83,327.76
2019,1,18,11,0,8.76,328.06
2019,1,18,12,0,8.78,330.81
2019,1,18,13,0,7.78,333.35
2019,1,18,14,0,6.66,319.76
2019,1,18,15,0,5.03,295.52
2019,1,18,16,0,3.99,263.53000000000003
2019,1,18,17,0,3.21,257.98
2019,1,18,18,0,2.75,248.29
2019,1,18,19,0,2.98,250.5
2019,1,18,20,0,3.62,271.3
2019,1,18,21,0,3.49,275.93
2019,1,18,22,0,3.44,259.71
2019,1,18,23,0,4.93,255.98000000000002
2019,1,19,0,0,4.3500000000000005,251.44
2019,1,19,1,0,5.82,265.81
2019,1,19,2,0,6.7,278.32
2019,1,19,3,0,5.8500000000000005,273.34000000000003
2019,1,19,4,0,6.55,268.37
2019,1,19,5,0,6.71,267.7
2019,1,19,6,0,6.63,272.78000000000003
2019,1,19,7,0,6.74,273.81
2019,1,19,8,0,6.26,274.18
2019,1,19,9,0,5.63,290.02
2019,1,19,10,0,7.2700000000000005,309.7
2019,1,19,11,0,9.44,322.89
2019,1,19,12,0,9.9,327.36
2019,1,19,13,0,9.52,330.78000000000003
2019,1,19,14,0,8.92,332.13
2019,1,19,15,0,8.120000000000001,348.13
2019,1,19,16,0,5.47,354.94
2019,1,19,17,0,4.36,11.24
2019,1,19,18,0,4.28,6.4
2019,1,19,19,0,4.9,357.48
2019,1,19,20,0,4.15,355.02
2019,1,19,21,0,3.68,349.41
2019,1,19,22,0,3.29,28.03
2019,1,19,23,0,2.84,77.34
2019,1,20,0,0,4.22,73.72
2019,1,20,1,0,3.37,89.06
2019,1,20,2,0,2.84,114.9
2019,1,20,3,0,3.31,122.31
2019,1,20,4,0,3.54,136.15
2019,1,20,5,0,3.88,133.02
2019,1,20,6,0,4.91,135.57
2019,1,20,7,0,4.8500000000000005,135.81
2019,1,20,8,0,5.25,131.37
2019,1,20,9,0,5.28,132.97
2019,1,20,10,0,5.4,142.18
2019,1,20,11,0,5.6000000000000005,145.67000000000002
2019,1,20,12,0,5.45,149.85
2019,1,20,13,0,5.95,149.06
2019,1,20,14,0,6.24,157.3
2019,1,20,15,0,6.17,164.64000000000001
2019,1,20,16,0,6.68,167.54
2019,1,20,17,0,6.38,156.32
2019,1,20,18,0,6.92,158.12
2019,1,20,19,0,7.48,156.57
2019,1,20,20,0,7.73,153.70000000000002
2019,1,20,21,0,7.66,155.26
2019,1,20,22,0,7.57,152.89000000000001
2019,1,20,23,0,7.83,155.03
2019,1,21,0,0,8.17,152.96
2019,1,21,1,0,8.42,159.85
2019,1,21,2,0,8.15,168.87
2019,1,21,3,0,6.92,175.35
2019,1,21,4,0,6.6000000000000005,168.84
2019,1,21,5,0,7.03,167.8
2019,1,21,6,0,6.33,170.63
2019,1,21,7,0,6.07,175.89000000000001
2019,1,21,8,0,5.36,183.67000000000002
2019,1,21,9,0,4.87,182.95000000000002
2019,1,21,10,0,3.75,184.72
2019,1,21,11,0,3.0500000000000003,185.45000000000002
2019,1,21,12,0,3.02,185.06
2019,1,21,13,0,3.29,184.94
2019,1,21,14,0,2.5,170.08
2019,1,21,15,0,2.29,173.26
2019,1,21,16,0,2.86,202.95000000000002
2019,1,21,17,0,3.66,233.43
2019,1,21,18,0,4.34,239.41
2019,1,21,19,0,3.68,233.59
2019,1,21,20,0,3.85,245.79
2019,1,21,21,0,2.46,257.07
2019,1,21,22,0,1.12,285.45
2019,1,21,23,0,1.28,35.45
2019,1,22,0,0,0.97,0.96
2019,1,22,1,0,3.54,330.86
2019,1,22,2,0,5.87,344.1
2019,1,22,3,0,6.16,337.33
2019,1,22,4,0,5.16,337.21
2019,1,22,5,0,5.34,335.77
2019,1,22,6,0,5.7700000000000005,325.34000000000003
2019,1,22,7,0,6.46,327.3
2019,1,22,8,0,6.38,318.48
2019,1,22,9,0,5.6000000000000005,317.06
2019,1,22,10,0,5.78,311.46
2019,1,22,11,0,5.28,308.3
2019,1,22,12,0,4,303.42
2019,1,22,13,0,4.48,251.32
2019,1,22,14,0,5.54,260.35
2019,1,22,15,0,6.18,265.75
2019,1,22,16,0,4.87,266.33
2019,1,22,17,0,2.6,266.1
2019,1,22,18,0,2.8000000000000003,279.77
2019,1,22,19,0,1.37,326.37
2019,1,22,20,0,0.93,47.2
2019,1,22,21,0,0.21,72.17
2019,1,22,22,0,0.93,188.8
2019,1,22,23,0,1.84,169.13
2019,1,23,0,0,2.9,143.55
2019,1,23,1,0,3.3000000000000003,156.47
2019,1,23,2,0,3.49,153.17000000000002
2019,1,23,3,0,3.13,145.86
2019,1,23,4,0,3.72,140.27
2019,1,23,5,0,3.45,144.77
2019,1,23,6,0,3.5700000000000003,139.45000000000002
2019,1,23,7,0,3.39,142.55
2019,1,23,8,0,3.09,137.55
2019,1,23,9,0,3.0700000000000003,131.5
2019,1,23,10,0,2.36,109.52
2019,1,23,11,0,2.49,45.69
2019,1,23,12,0,3.44,33.480000000000004
2019,1,23,13,0,3.63,18.650000000000002
2019,1,23,14,0,6.62,9.040000000000001
2019,1,23,15,0,7.3500000000000005,9.99
2019,1,23,16,0,7.79,3.36
2019,1,23,17,0,10.28,351.57
2019,1,23,18,0,10.78,352.02
2019,1,23,19,0,10.51,350.71
2019,1,23,20,0,10.77,346.38
2019,1,23,21,0,9.8,339.59000000000003
2019,1,23,22,0,11.93,334.46
2019,1,23,23,0,14.71,334.26
2019,1,24,0,0,14.76,332.84000000000003
2019,1,24,1,0,16.17,335.81
2019,1,24,2,0,15.25,337.56
2019,1,24,3,0,12.43,342.37
2019,1,24,4,0,12.69,342.39
2019,1,24,5,0,11.48,333.14
2019,1,24,6,0,11.74,333.52
2019,1,24,7,0,11.43,332.42
2019,1,24,8,0,11.34,332.91
2019,1,24,9,0,10.96,326.5
2019,1,24,10,0,11.1,321.19
2019,1,24,11,0,11.22,315.47
2019,1,24,12,0,10.52,311.07
2019,1,24,13,0,9.71,311.38
2019,1,24,14,0,7.23,296.45
2019,1,24,15,0,6.96,274.06
2019,1,24,16,0,6.36,271.54
2019,1,24,17,0,5.7700000000000005,274.28000000000003
2019,1,24,18,0,5.03,264.94
2019,1,24,19,0,3.83,261.49
2019,1,24,20,0,3.18,257.45
2019,1,24,21,0,2.96,258
2019,1,24,22,0,2.25,236.65
2019,1,24,23,0,2.0300000000000002,237.74
2019,1,25,0,0,1.1,173.23
2019,1,25,1,0,0.19,182.88
2019,1,25,2,0,2.72,41.230000000000004
2019,1,25,3,0,5.4,44.62
2019,1,25,4,0,5.44,41.46
2019,1,25,5,0,5.43,39.68
2019,1,25,6,0,4.97,38.51
2019,1,25,7,0,4.83,25.87
2019,1,25,8,0,4.86,23.56
2019,1,25,9,0,4.46,20.67
2019,1,25,10,0,4.5600000000000005,21.14
2019,1,25,11,0,3.85,21.2
2019,1,25,12,0,3.84,339.64
2019,1,25,13,0,4.74,310.07
2019,1,25,14,0,4.53,279.40000000000003
2019,1,25,15,0,4.74,271
2019,1,25,16,0,3.88,273.88
2019,1,25,17,0,2.72,245.67000000000002
2019,1,25,18,0,3.5100000000000002,240.76
2019,1,25,19,0,4.29,241.33
2019,1,25,20,0,4.53,242.66
2019,1,25,21,0,4.3500000000000005,238.51
2019,1,25,22,0,4.51,238.83
2019,1,25,23,0,4.5600000000000005,235.78
2019,1,26,0,0,4.44,213.44
2019,1,26,1,0,4.21,186.77
2019,1,26,2,0,3.45,215.26
2019,1,26,3,0,5.68,268.45
2019,1,26,4,0,6.38,280.15000000000003
2019,1,26,5,0,5.3500000000000005,303.33
2019,1,26,6,0,6.8500000000000005,343
2019,1,26,7,0,6.32,7.5200000000000005
2019,1,26,8,0,6.21,11.66
2019,1,26,9,0,6.8100000000000005,11.23
2019,1,26,10,0,6.68,1.83
2019,1,26,11,0,7.37,0.3
2019,1,26,12,0,6.96,16.67
2019,1,26,13,0,6.8500000000000005,15.16
2019,1,26,14,0,6.92,20.080000000000002
2019,1,26,15,0,6.22,21.86
2019,1,26,16,0,4.91,26.37
2019,1,26,17,0,4.23,10.06
2019,1,26,18,0,4.72,353.19
2019,1,26,19,0,4.46,348.91
2019,1,26,20,0,3.42,352.40000000000003
2019,1,26,21,0,2.19,346.49
2019,1,26,22,0,1.56,290.94
2019,1,26,23,0,2.15,224.86
2019,1,27,0,0,2.29,181.46
2019,1,27,1,0,3.52,147.45000000000002
2019,1,27,2,0,4.8100000000000005,169.47
2019,1,27,3,0,5.3,172.89000000000001
2019,1,27,4,0,5,164.9
2019,1,27,5,0,5.39,159.94
2019,1,27,6,0,6.5200000000000005,163.42000000000002
2019,1,27,7,0,6.98,164.93
2019,1,27,8,0,7.42,159.17000000000002
2019,1,27,9,0,7.95,159.13
2019,1,27,10,0,8.39,157.82
2019,1,27,11,0,8.23,155.23
2019,1,27,12,0,8.41,154.48
2019,1,27,13,0,8.790000000000001,150.92000000000002
2019,1,27,14,0,8.94,148.43
2019,1,27,15,0,8.73,149.47
2019,1,27,16,0,8.290000000000001,149.07
2019,1,27,17,0,7.62,146.27
2019,1,27,18,0,7.66,148.88
2019,1,27,19,0,7.34,147.99
2019,1,27,20,0,6.140000000000001,146.62
2019,1,27,21,0,6.26,147.65
2019,1,27,22,0,5.78,154.02
2019,1,27,23,0,4.78,157.59
2019,1,28,0,0,4.03,150.43
2019,1,28,1,0,3.3200000000000003,158.89000000000001
2019,1,28,2,0,1.78,176.06
2019,1,28,3,0,1.44,177.57
2019,1,28,4,0,1.6,225.22
2019,1,28,5,0,8.66,326.88
2019,1,28,6,0,10.26,328.67
2019,1,28,7,0,10.07,328.90000000000003
2019,1,28,8,0,13.74,332.28000000000003
2019,1,28,9,0,14.290000000000001,335.27
2019,1,28,10,0,14.31,335.82
2019,1,28,11,0,14.540000000000001,334.73
2019,1,28,12,0,14,335.16
2019,1,28,13,0,13.57,335.62
2019,1,28,14,0,13.56,334.71
2019,1,28,15,0,13.06,331.42
2019,1,28,16,0,10.65,323.63
2019,1,28,17,0,10.23,331.77
2019,1,28,18,0,9.89,333.09000000000003
2019,1,28,19,0,10.66,328.53000000000003
2019,1,28,20,0,9.84,331.6
2019,1,28,21,0,9.47,331.3
2019,1,28,22,0,13.040000000000001,332.76
2019,1,28,23,0,15.58,336.07
2019,1,29,0,0,13.98,344.04
2019,1,29,1,0,14.84,344.31
2019,1,29,2,0,14.450000000000001,350.18
2019,1,29,3,0,13.56,347.34000000000003
2019,1,29,4,0,13.3,345.62
2019,1,29,5,0,11.790000000000001,343.31
2019,1,29,6,0,11.24,344.41
2019,1,29,7,0,13.41,347.55
2019,1,29,8,0,14.34,348.89
2019,1,29,9,0,10.77,0.42
2019,1,29,10,0,10.26,7.88
2019,1,29,11,0,10.870000000000001,355.29
2019,1,29,12,0,12.06,348.5
2019,1,29,13,0,11.73,347.95
2019,1,29,14,0,13.07,345.82
2019,1,29,15,0,12.89,345.57
