SiteID,2088871,Site Timezone,-6,Data Timezone,0,Longitude,-100.302795,Latitude,52.370647
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind direction at 10m (deg)
2020,1,1,0,0,3.67,159.5
2020,1,1,1,0,3.8000000000000003,160.82
2020,1,1,2,0,3.52,161.77
2020,1,1,3,0,3.18,160.91
2020,1,1,4,0,3.24,156.27
2020,1,1,5,0,3.06,160.8
2020,1,1,6,0,2.84,160.16
2020,1,1,7,0,2.8000000000000003,148.94
2020,1,1,8,0,2.65,159.82
2020,1,1,9,0,2.87,149.34
2020,1,1,10,0,3.25,142.99
2020,1,1,11,0,2.82,149.31
2020,1,1,12,0,2.42,145.1
2020,1,1,13,0,2.57,131.49
2020,1,1,14,0,2.49,126.26
2020,1,1,15,0,2.18,116.54
2020,1,1,16,0,2,128.39000000000001
2020,1,1,17,0,0.5,159.42000000000002
2020,1,1,18,0,2.95,339.23
2020,1,1,19,0,2.56,325.53000000000003
2020,1,1,20,0,2.17,334.51
2020,1,1,21,0,1.84,336.40000000000003
2020,1,1,22,0,4.16,333.71
2020,1,1,23,0,4.89,329.90000000000003
2020,1,2,0,0,5.53,326.2
2020,1,2,1,0,5.21,324.11
2020,1,2,2,0,5.99,332.03000000000003
2020,1,2,3,0,5.38,336.90000000000003
2020,1,2,4,0,5.49,341.12
2020,1,2,5,0,5.3,340.41
2020,1,2,6,0,4.7,339.13
2020,1,2,7,0,5.24,333.73
2020,1,2,8,0,4.8,339.90000000000003
2020,1,2,9,0,3.8200000000000003,339.98
2020,1,2,10,0,3.79,333.82
2020,1,2,11,0,4.08,339.45
2020,1,2,12,0,3.52,339.8
2020,1,2,13,0,3.75,343.72
2020,1,2,14,0,5.2700000000000005,354.97
2020,1,2,15,0,4.3100000000000005,354.75
2020,1,2,16,0,3.3000000000000003,353.57
2020,1,2,17,0,3.44,356.83
2020,1,2,18,0,2.5300000000000002,349.97
2020,1,2,19,0,1.53,333.42
2020,1,2,20,0,1.18,344.24
2020,1,2,21,0,0.25,322.3
2020,1,2,22,0,0.91,266.14
2020,1,2,23,0,0.81,286.56
2020,1,3,0,0,0.7000000000000001,136.99
2020,1,3,1,0,0.92,148.6
2020,1,3,2,0,1.6,153.48
2020,1,3,3,0,1.54,140.96
2020,1,3,4,0,2.86,165.59
2020,1,3,5,0,1.93,155.38
2020,1,3,6,0,1.6,122.92
2020,1,3,7,0,1.83,112.55
2020,1,3,8,0,1.21,98.55
2020,1,3,9,0,0.96,125.47
2020,1,3,10,0,0.72,112.15
2020,1,3,11,0,0.61,0.6900000000000001
2020,1,3,12,0,1.02,210.83
2020,1,3,13,0,0.44,0.58
2020,1,3,14,0,0.5,325.5
2020,1,3,15,0,0.84,3.81
2020,1,3,16,0,1.73,287.33
2020,1,3,17,0,4.28,312.68
2020,1,3,18,0,4.22,330.09000000000003
2020,1,3,19,0,4.25,333.09000000000003
2020,1,3,20,0,4.55,336.81
2020,1,3,21,0,4.25,342.73
2020,1,3,22,0,5.1000000000000005,357.5
2020,1,3,23,0,6.72,2.88
2020,1,4,0,0,5.74,352.85
2020,1,4,1,0,5.05,341.59000000000003
2020,1,4,2,0,4,358.81
2020,1,4,3,0,2.89,334.04
2020,1,4,4,0,2.44,331.92
2020,1,4,5,0,2.39,331.48
2020,1,4,6,0,1.8,316.13
2020,1,4,7,0,1.1,300.99
2020,1,4,8,0,0.89,115.51
2020,1,4,9,0,2.35,109.69
2020,1,4,10,0,2.93,112.5
2020,1,4,11,0,3.4,129.54
2020,1,4,12,0,3.44,128.81
2020,1,4,13,0,3.73,130.94
2020,1,4,14,0,4.18,133.22
2020,1,4,15,0,4.51,141.5
2020,1,4,16,0,5.01,134.88
2020,1,4,17,0,5.13,138.06
2020,1,4,18,0,5.36,138.79
2020,1,4,19,0,6.07,138.28
2020,1,4,20,0,5.91,141.38
2020,1,4,21,0,6.16,139.91
2020,1,4,22,0,6.48,140.42000000000002
2020,1,4,23,0,6.5600000000000005,139.68
2020,1,5,0,0,6.7,144.35
2020,1,5,1,0,6.6000000000000005,143.20000000000002
2020,1,5,2,0,6.3,143.85
2020,1,5,3,0,5.91,143.17000000000002
2020,1,5,4,0,5.48,146.28
2020,1,5,5,0,5.87,139.83
2020,1,5,6,0,4.64,143.27
2020,1,5,7,0,3.44,127.17
2020,1,5,8,0,4.46,318.91
2020,1,5,9,0,7.8100000000000005,291.86
2020,1,5,10,0,13.290000000000001,301.12
2020,1,5,11,0,14.69,309.74
2020,1,5,12,0,14.8,307.6
2020,1,5,13,0,14.02,315.21
2020,1,5,14,0,13.16,317.83
2020,1,5,15,0,12.3,318.18
2020,1,5,16,0,10.15,319.57
2020,1,5,17,0,7.97,318.31
2020,1,5,18,0,9.05,298.24
2020,1,5,19,0,8.17,302.25
2020,1,5,20,0,8.03,307.56
2020,1,5,21,0,6.22,312.64
2020,1,5,22,0,6.98,314.12
2020,1,5,23,0,6.92,319.17
2020,1,6,0,0,5.76,327.7
2020,1,6,1,0,6.46,322.58
2020,1,6,2,0,3.21,297.15000000000003
2020,1,6,3,0,2.64,281.92
2020,1,6,4,0,4.63,285.35
2020,1,6,5,0,3.42,273.19
2020,1,6,6,0,2.37,278.36
2020,1,6,7,0,2.1,299.72
2020,1,6,8,0,2.89,160.22
2020,1,6,9,0,3.88,165.09
2020,1,6,10,0,4.3100000000000005,172.73
2020,1,6,11,0,5.08,171.11
2020,1,6,12,0,4.66,170.69
2020,1,6,13,0,3.87,160.53
2020,1,6,14,0,2.1,145.17000000000002
2020,1,6,15,0,2.7600000000000002,192.87
2020,1,6,16,0,3.35,213.04
2020,1,6,17,0,4.09,258.91
2020,1,6,18,0,4.79,288.49
2020,1,6,19,0,5.01,296
2020,1,6,20,0,2.95,298.25
2020,1,6,21,0,3.44,298.7
2020,1,6,22,0,4.51,314.21
2020,1,6,23,0,6.23,336.41
2020,1,7,0,0,9.09,334
2020,1,7,1,0,12.43,326.71
2020,1,7,2,0,15.18,317.49
2020,1,7,3,0,15.94,307.53000000000003
2020,1,7,4,0,16.07,309.21
2020,1,7,5,0,15.16,314.08
2020,1,7,6,0,15.13,320.96
2020,1,7,7,0,14.21,317.76
2020,1,7,8,0,13.280000000000001,316.56
2020,1,7,9,0,12.39,316.87
2020,1,7,10,0,12.39,314.97
2020,1,7,11,0,12.58,313.75
2020,1,7,12,0,13.120000000000001,315.45
2020,1,7,13,0,12.86,320.13
2020,1,7,14,0,12.68,325.64
2020,1,7,15,0,12.43,328.33
2020,1,7,16,0,12.4,325.99
2020,1,7,17,0,11.36,324.56
2020,1,7,18,0,10.15,324.55
2020,1,7,19,0,9.77,322.90000000000003
2020,1,7,20,0,9.16,322.65000000000003
2020,1,7,21,0,8.39,323.3
2020,1,7,22,0,9.120000000000001,325.48
2020,1,7,23,0,8.620000000000001,325.63
2020,1,8,0,0,8.27,325.29
2020,1,8,1,0,8.040000000000001,328.07
2020,1,8,2,0,7.79,330.29
2020,1,8,3,0,7.0200000000000005,332.87
2020,1,8,4,0,5.55,316.7
2020,1,8,5,0,4.11,322.35
2020,1,8,6,0,3.81,265.51
2020,1,8,7,0,3.56,261.33
2020,1,8,8,0,2.5100000000000002,229.95000000000002
2020,1,8,9,0,1.76,205.72
2020,1,8,10,0,2.11,153.35
2020,1,8,11,0,3.8200000000000003,161.69
2020,1,8,12,0,4.8500000000000005,154.94
2020,1,8,13,0,5.5200000000000005,155.1
2020,1,8,14,0,6.04,154
2020,1,8,15,0,6.51,153.47
2020,1,8,16,0,6.97,151.09
2020,1,8,17,0,7.48,148.94
2020,1,8,18,0,7.32,145.14000000000001
2020,1,8,19,0,7.8500000000000005,142.18
2020,1,8,20,0,8.17,141.28
2020,1,8,21,0,9.23,137.3
2020,1,8,22,0,9.290000000000001,138.18
2020,1,8,23,0,9.71,133.52
2020,1,9,0,0,9.5,135.75
2020,1,9,1,0,10.08,140.27
2020,1,9,2,0,10.39,141.52
2020,1,9,3,0,10.4,141.54
2020,1,9,4,0,9.5,144.28
2020,1,9,5,0,8.96,143.68
2020,1,9,6,0,8.34,143.03
2020,1,9,7,0,8.18,141.67000000000002
2020,1,9,8,0,7.57,138.76
2020,1,9,9,0,7.0200000000000005,140.43
2020,1,9,10,0,6.34,141.64000000000001
2020,1,9,11,0,5.99,139.34
2020,1,9,12,0,5.16,140.55
2020,1,9,13,0,5.04,138.82
2020,1,9,14,0,3.89,132.19
2020,1,9,15,0,2.73,118.17
2020,1,9,16,0,2.33,89.65
2020,1,9,17,0,1.5,37.08
2020,1,9,18,0,3.38,331.3
2020,1,9,19,0,5.37,330.22
2020,1,9,20,0,5.99,333.17
2020,1,9,21,0,6.36,327.44
2020,1,9,22,0,8.51,316.83
2020,1,9,23,0,9.870000000000001,318.22
2020,1,10,0,0,11.5,322.59000000000003
2020,1,10,1,0,12.83,331.62
2020,1,10,2,0,12.48,329.51
2020,1,10,3,0,13.120000000000001,326.90000000000003
2020,1,10,4,0,13.22,325.57
2020,1,10,5,0,12.97,323.15000000000003
2020,1,10,6,0,13.01,321.17
2020,1,10,7,0,12.98,318.22
2020,1,10,8,0,12.75,319.64
2020,1,10,9,0,13.5,320.55
2020,1,10,10,0,13.81,321.42
2020,1,10,11,0,14.3,322.29
2020,1,10,12,0,14.540000000000001,322.82
2020,1,10,13,0,14.48,322.93
2020,1,10,14,0,12.780000000000001,319.59000000000003
2020,1,10,15,0,12.52,317.40000000000003
2020,1,10,16,0,11.53,315.99
2020,1,10,17,0,9.44,314.95
2020,1,10,18,0,8.17,313.6
2020,1,10,19,0,7.03,314.28000000000003
2020,1,10,20,0,4.87,275.73
2020,1,10,21,0,4.23,254.93
2020,1,10,22,0,3.84,251.07
2020,1,10,23,0,3.5500000000000003,231.49
2020,1,11,0,0,6.01,255.62
2020,1,11,1,0,5.33,271.26
2020,1,11,2,0,5.2,267.79
2020,1,11,3,0,4.21,257.16
2020,1,11,4,0,3.52,223.63
2020,1,11,5,0,3.68,171.38
2020,1,11,6,0,3.09,150.28
2020,1,11,7,0,3.85,153.1
2020,1,11,8,0,4.88,139.4
2020,1,11,9,0,5.65,143.39000000000001
2020,1,11,10,0,6.43,164.71
2020,1,11,11,0,6.640000000000001,159.86
2020,1,11,12,0,6.49,158.32
2020,1,11,13,0,6.2700000000000005,157.8
2020,1,11,14,0,6.38,156.13
2020,1,11,15,0,6.32,150.38
2020,1,11,16,0,7.32,152.04
2020,1,11,17,0,7.22,151.37
2020,1,11,18,0,6.67,146.64000000000001
2020,1,11,19,0,7.12,145.22
2020,1,11,20,0,7.26,141.45000000000002
2020,1,11,21,0,7.390000000000001,139.65
2020,1,11,22,0,7.32,143.78
2020,1,11,23,0,7.69,144.8
2020,1,12,0,0,7.26,148.21
2020,1,12,1,0,6.99,149.92000000000002
2020,1,12,2,0,7.44,146.79
2020,1,12,3,0,7.94,150.13
2020,1,12,4,0,8.19,151.33
2020,1,12,5,0,8.84,151.28
2020,1,12,6,0,9.26,151.26
2020,1,12,7,0,9.59,151.78
2020,1,12,8,0,8.83,150.31
2020,1,12,9,0,8.14,147.76
2020,1,12,10,0,8.15,148.34
2020,1,12,11,0,8.5,149.23
2020,1,12,12,0,8.41,148.83
2020,1,12,13,0,8.23,150.44
2020,1,12,14,0,8.790000000000001,149.89000000000001
2020,1,12,15,0,8.84,151.11
2020,1,12,16,0,9.56,151.9
2020,1,12,17,0,9.370000000000001,154.52
2020,1,12,18,0,9.450000000000001,157.09
2020,1,12,19,0,9.19,157.98
2020,1,12,20,0,8.84,157.17000000000002
2020,1,12,21,0,8.370000000000001,158.02
2020,1,12,22,0,7.17,158.98
2020,1,12,23,0,5.42,162.29
2020,1,13,0,0,4.98,164.8
2020,1,13,1,0,4.57,166.66
2020,1,13,2,0,4.46,166.82
2020,1,13,3,0,4.2700000000000005,170.45000000000002
2020,1,13,4,0,4.14,172.74
2020,1,13,5,0,3.79,176.85
2020,1,13,6,0,3.44,187.06
2020,1,13,7,0,2.6,177.93
2020,1,13,8,0,3.13,170.39000000000001
2020,1,13,9,0,2.77,184.39000000000001
2020,1,13,10,0,1.8900000000000001,195.39000000000001
2020,1,13,11,0,2.48,215.5
2020,1,13,12,0,3,246.13
2020,1,13,13,0,3.2800000000000002,295.92
2020,1,13,14,0,5.01,352.44
2020,1,13,15,0,5.48,348.65000000000003
2020,1,13,16,0,4.41,349.43
2020,1,13,17,0,4.39,347.05
2020,1,13,18,0,4.37,344.23
2020,1,13,19,0,4.39,343.19
2020,1,13,20,0,4.61,345.87
2020,1,13,21,0,5.14,351.47
2020,1,13,22,0,5.7,0.89
2020,1,13,23,0,5.9,358.03000000000003
2020,1,14,0,0,6.25,354.78000000000003
2020,1,14,1,0,7.04,352.77
2020,1,14,2,0,7.74,351.75
2020,1,14,3,0,8.57,346.19
2020,1,14,4,0,8.99,338.81
2020,1,14,5,0,9.25,340.37
2020,1,14,6,0,8.63,339.49
2020,1,14,7,0,8.36,337
2020,1,14,8,0,8.620000000000001,334.49
2020,1,14,9,0,9.26,333.97
2020,1,14,10,0,8.82,328.02
2020,1,14,11,0,9.94,332.03000000000003
2020,1,14,12,0,10.450000000000001,332.57
2020,1,14,13,0,10.040000000000001,331.7
2020,1,14,14,0,10.14,333.21
2020,1,14,15,0,10.11,336.88
2020,1,14,16,0,9.4,336.73
2020,1,14,17,0,8.09,336.36
2020,1,14,18,0,8.040000000000001,330.68
2020,1,14,19,0,8.47,334.07
2020,1,14,20,0,8.290000000000001,330.81
2020,1,14,21,0,8.25,330.57
2020,1,14,22,0,8.700000000000001,330.04
2020,1,14,23,0,9.56,334.77
2020,1,15,0,0,9.8,341.99
2020,1,15,1,0,9.33,348.19
2020,1,15,2,0,8.86,354.16
2020,1,15,3,0,7.8100000000000005,357.59000000000003
2020,1,15,4,0,6.76,356.61
2020,1,15,5,0,6.67,347.05
2020,1,15,6,0,8.25,335.88
2020,1,15,7,0,7.3100000000000005,333.42
2020,1,15,8,0,8.14,323.31
2020,1,15,9,0,7.930000000000001,325.98
2020,1,15,10,0,8.84,321.22
2020,1,15,11,0,9.55,322.04
2020,1,15,12,0,9.38,324.59000000000003
2020,1,15,13,0,9.1,321.25
2020,1,15,14,0,8.94,321.40000000000003
2020,1,15,15,0,8.94,320.45
2020,1,15,16,0,9.22,320.42
2020,1,15,17,0,8.22,315.22
2020,1,15,18,0,7.07,312.41
2020,1,15,19,0,6.5600000000000005,309.48
2020,1,15,20,0,7.48,311.6
2020,1,15,21,0,7.42,311.86
2020,1,15,22,0,6.98,314.16
2020,1,15,23,0,8.33,320.21
2020,1,16,0,0,8.65,317.83
2020,1,16,1,0,10.18,307.28000000000003
2020,1,16,2,0,9.52,307.21
2020,1,16,3,0,8.55,301.77
2020,1,16,4,0,6.58,278.09000000000003
2020,1,16,5,0,8.13,262.52
2020,1,16,6,0,8.33,263.46
2020,1,16,7,0,8.700000000000001,262.05
2020,1,16,8,0,8.26,260.94
2020,1,16,9,0,8.07,257.54
2020,1,16,10,0,8.01,260.72
2020,1,16,11,0,8.01,265.46
2020,1,16,12,0,7.2700000000000005,260.53000000000003
2020,1,16,13,0,6.2700000000000005,276.21
2020,1,16,14,0,6.8,255.61
2020,1,16,15,0,7.0200000000000005,252.65
2020,1,16,16,0,6.05,259.08
2020,1,16,17,0,4.79,239.75
2020,1,16,18,0,4.12,235.61
2020,1,16,19,0,2.45,241.44
2020,1,16,20,0,3.1,226.62
2020,1,16,21,0,1.92,182.27
2020,1,16,22,0,3.09,144.06
2020,1,16,23,0,4.14,154.87
2020,1,17,0,0,4.46,155.48
2020,1,17,1,0,4.8100000000000005,147.44
2020,1,17,2,0,5.71,152.43
2020,1,17,3,0,5.53,156.8
2020,1,17,4,0,5.74,153.13
2020,1,17,5,0,5.87,143.72
2020,1,17,6,0,6.07,140.9
2020,1,17,7,0,6.5600000000000005,137.38
2020,1,17,8,0,7.34,144.1
2020,1,17,9,0,8.15,144.56
2020,1,17,10,0,7.930000000000001,139.92000000000002
2020,1,17,11,0,8.22,141.28
2020,1,17,12,0,8.77,141.57
2020,1,17,13,0,9.43,145.07
2020,1,17,14,0,9.540000000000001,146.95000000000002
2020,1,17,15,0,9.13,146.97
2020,1,17,16,0,8.66,145.72
2020,1,17,17,0,8.32,145.20000000000002
2020,1,17,18,0,7.25,146.9
2020,1,17,19,0,6.0200000000000005,146.46
2020,1,17,20,0,5.14,142.95000000000002
2020,1,17,21,0,4.24,137.51
2020,1,17,22,0,3.94,129.82
2020,1,17,23,0,2.59,109.98
2020,1,18,0,0,3.04,91.88
2020,1,18,1,0,2.96,55
2020,1,18,2,0,3.54,27.26
2020,1,18,3,0,4.15,19.990000000000002
2020,1,18,4,0,4.92,4.99
2020,1,18,5,0,6.6000000000000005,351.05
2020,1,18,6,0,8.15,341.1
2020,1,18,7,0,8.96,344.81
2020,1,18,8,0,10.1,333.37
2020,1,18,9,0,10.31,332.34000000000003
2020,1,18,10,0,10.66,331.23
2020,1,18,11,0,10.92,329.2
2020,1,18,12,0,11.05,330.32
2020,1,18,13,0,11.21,330.19
2020,1,18,14,0,11.19,336.26
2020,1,18,15,0,11.5,342.55
2020,1,18,16,0,11.55,345.37
2020,1,18,17,0,11.44,345.45
2020,1,18,18,0,11.38,347.59000000000003
2020,1,18,19,0,11.24,345.62
2020,1,18,20,0,10.66,341.22
2020,1,18,21,0,10.78,344.98
2020,1,18,22,0,10.84,346.57
2020,1,18,23,0,10.97,349.31
2020,1,19,0,0,11.44,348
2020,1,19,1,0,11.200000000000001,348.42
2020,1,19,2,0,10.18,352.89
2020,1,19,3,0,8.99,359.3
2020,1,19,4,0,8.25,1.03
2020,1,19,5,0,8.27,357.74
2020,1,19,6,0,7.71,358.58
2020,1,19,7,0,7.88,352.88
2020,1,19,8,0,8.4,358.44
2020,1,19,9,0,6.98,4.36
2020,1,19,10,0,6.29,8.88
2020,1,19,11,0,6.13,359.94
2020,1,19,12,0,6.3500000000000005,347.71
2020,1,19,13,0,6.7,341.73
2020,1,19,14,0,6.55,341.16
2020,1,19,15,0,6.26,328.41
2020,1,19,16,0,5.8100000000000005,325.18
2020,1,19,17,0,4.83,320.8
2020,1,19,18,0,3.62,324.93
2020,1,19,19,0,2.84,312.26
2020,1,19,20,0,3.22,296.73
2020,1,19,21,0,2.74,282.76
2020,1,19,22,0,2.9,265.15
2020,1,19,23,0,3.22,243.29
2020,1,20,0,0,3.11,227.98000000000002
2020,1,20,1,0,4.84,233.99
2020,1,20,2,0,5.67,221.96
2020,1,20,3,0,5.7,230.61
2020,1,20,4,0,6.65,236.97
2020,1,20,5,0,6.51,240.19
2020,1,20,6,0,8.290000000000001,252.3
2020,1,20,7,0,7.7700000000000005,252.54
2020,1,20,8,0,6.46,244.84
2020,1,20,9,0,6.62,236.25
2020,1,20,10,0,5.68,233.4
2020,1,20,11,0,4.37,218.43
2020,1,20,12,0,4.3,219.81
2020,1,20,13,0,4.5,206.41
2020,1,20,14,0,4.22,194.21
2020,1,20,15,0,4.0200000000000005,196.75
2020,1,20,16,0,5.74,215.46
2020,1,20,17,0,5.08,223.74
2020,1,20,18,0,5.18,236.69
2020,1,20,19,0,5.08,237.44
2020,1,20,20,0,5.5,238.12
2020,1,20,21,0,4.63,231.47
2020,1,20,22,0,2.81,221.79
2020,1,20,23,0,4.37,249.67000000000002
2020,1,21,0,0,3.5300000000000002,224.04
2020,1,21,1,0,2.79,206.04
2020,1,21,2,0,3.84,218.3
2020,1,21,3,0,4.42,229.97
2020,1,21,4,0,5.89,232.09
2020,1,21,5,0,3.58,199.96
2020,1,21,6,0,2.08,43.08
2020,1,21,7,0,2.5,172.46
2020,1,21,8,0,2.39,191.66
2020,1,21,9,0,2.06,168.16
2020,1,21,10,0,2.39,149.43
2020,1,21,11,0,2.77,197.49
2020,1,21,12,0,1.35,162.4
2020,1,21,13,0,3.21,128.41
2020,1,21,14,0,6.19,226.23000000000002
2020,1,21,15,0,6.890000000000001,237.04
2020,1,21,16,0,8.19,231.75
2020,1,21,17,0,6.25,254.28
2020,1,21,18,0,5.37,259.02
2020,1,21,19,0,4.79,256.27
2020,1,21,20,0,2.64,275.08
2020,1,21,21,0,3.79,268.81
2020,1,21,22,0,4.79,253.56
2020,1,21,23,0,5.03,254.27
2020,1,22,0,0,6.25,258.46
2020,1,22,1,0,5.89,251.1
2020,1,22,2,0,5.18,259.21
2020,1,22,3,0,5.87,257.86
2020,1,22,4,0,4.32,260.27
2020,1,22,5,0,4.72,262.41
2020,1,22,6,0,4.78,254.76000000000002
2020,1,22,7,0,4.74,256.96
2020,1,22,8,0,4.74,269.73
2020,1,22,9,0,5.62,299.14
2020,1,22,10,0,7.28,314.6
2020,1,22,11,0,8.44,319.83
2020,1,22,12,0,6.99,319.57
2020,1,22,13,0,1.97,271.3
2020,1,22,14,0,3.69,297.29
2020,1,22,15,0,4.41,321.11
2020,1,22,16,0,3.99,331.09000000000003
2020,1,22,17,0,3.69,344.96
2020,1,22,18,0,4.05,338.87
2020,1,22,19,0,3.97,348.07
2020,1,22,20,0,4.2700000000000005,352.92
2020,1,22,21,0,4.36,355.65000000000003
2020,1,22,22,0,3.29,7.34
2020,1,22,23,0,3.4,13.790000000000001
2020,1,23,0,0,3.11,34.05
2020,1,23,1,0,3.31,50.38
2020,1,23,2,0,2.59,66.6
2020,1,23,3,0,2.14,59.81
2020,1,23,4,0,1.53,88.81
2020,1,23,5,0,2.39,106.63
2020,1,23,6,0,3.37,128.68
2020,1,23,7,0,2.99,135.92000000000002
2020,1,23,8,0,2.84,143.24
2020,1,23,9,0,2.7600000000000002,139.83
2020,1,23,10,0,2.82,135.46
2020,1,23,11,0,2.99,135.03
2020,1,23,12,0,3.0700000000000003,132.58
2020,1,23,13,0,3.0500000000000003,135.84
2020,1,23,14,0,3.27,143.45000000000002
2020,1,23,15,0,3.49,153.24
2020,1,23,16,0,3.61,165.33
2020,1,23,17,0,3.16,166.08
2020,1,23,18,0,2.9,156.06
2020,1,23,19,0,2.79,155.61
2020,1,23,20,0,3.31,144.83
2020,1,23,21,0,3.5,153.87
2020,1,23,22,0,3.56,156.02
2020,1,23,23,0,3.67,158.42000000000002
2020,1,24,0,0,4.45,159.59
2020,1,24,1,0,4.67,163.73
2020,1,24,2,0,4.64,172.68
2020,1,24,3,0,4.58,179.41
2020,1,24,4,0,4.43,177.06
2020,1,24,5,0,4.8500000000000005,171.85
2020,1,24,6,0,4.61,161.72
2020,1,24,7,0,4.22,157.78
2020,1,24,8,0,4.03,157.8
2020,1,24,9,0,3.11,158.06
2020,1,24,10,0,3.27,152.76
2020,1,24,11,0,3.2600000000000002,153.6
2020,1,24,12,0,3.54,159.66
2020,1,24,13,0,3.7800000000000002,146.6
2020,1,24,14,0,3.64,149.51
2020,1,24,15,0,3.06,167.52
2020,1,24,16,0,3.13,169.84
2020,1,24,17,0,4.3500000000000005,168.05
2020,1,24,18,0,3.7,169.54
2020,1,24,19,0,2.62,159.28
2020,1,24,20,0,2.83,168.42000000000002
2020,1,24,21,0,2.29,199.20000000000002
2020,1,24,22,0,2.62,192.86
2020,1,24,23,0,2.99,183.64000000000001
2020,1,25,0,0,3.12,172.47
2020,1,25,1,0,3.41,179.35
2020,1,25,2,0,4.19,175.39000000000001
2020,1,25,3,0,2.25,172.88
2020,1,25,4,0,2.17,186.11
2020,1,25,5,0,2.36,182.87
2020,1,25,6,0,1.81,176.18
2020,1,25,7,0,1.6,164.38
2020,1,25,8,0,2.73,176.63
2020,1,25,9,0,0.9400000000000001,281.34000000000003
2020,1,25,10,0,1.62,160
2020,1,25,11,0,1.95,138.76
2020,1,25,12,0,2.15,158.91
2020,1,25,13,0,1.61,174.87
2020,1,25,14,0,2.2800000000000002,201.46
2020,1,25,15,0,2.02,217.47
2020,1,25,16,0,0.8,145.99
2020,1,25,17,0,0.91,129.83
2020,1,25,18,0,1.28,139
2020,1,25,19,0,1.51,156.24
2020,1,25,20,0,2.02,143.22
2020,1,25,21,0,1.96,126.57000000000001
2020,1,25,22,0,1.83,113.16
2020,1,25,23,0,2.15,106.15
2020,1,26,0,0,1.8900000000000001,92.78
2020,1,26,1,0,0.99,85.24
2020,1,26,2,0,2.9,334.36
2020,1,26,3,0,3.36,339.41
2020,1,26,4,0,3.0300000000000002,333.73
2020,1,26,5,0,3.4,338.8
2020,1,26,6,0,3.7600000000000002,341.23
2020,1,26,7,0,4.33,351.35
2020,1,26,8,0,4.29,348.39
2020,1,26,9,0,4.43,344.3
2020,1,26,10,0,5.14,349.40000000000003
2020,1,26,11,0,4.97,352.68
2020,1,26,12,0,4.94,352.01
2020,1,26,13,0,4.66,1.18
2020,1,26,14,0,5.01,4.42
2020,1,26,15,0,4.88,5.6000000000000005
2020,1,26,16,0,4.61,7.98
2020,1,26,17,0,4.69,7.91
2020,1,26,18,0,4.48,6.5600000000000005
2020,1,26,19,0,4.17,1.96
2020,1,26,20,0,4.43,354.03000000000003
2020,1,26,21,0,5.25,340.46
2020,1,26,22,0,6.33,347.04
2020,1,26,23,0,7.8,348.02
2020,1,27,0,0,7.07,353.28000000000003
2020,1,27,1,0,6.59,354.73
2020,1,27,2,0,5.89,352.27
2020,1,27,3,0,4.34,350.45
2020,1,27,4,0,4.22,344.1
2020,1,27,5,0,5.17,339.67
2020,1,27,6,0,5.0600000000000005,337.04
2020,1,27,7,0,4.42,339.11
2020,1,27,8,0,3.94,344.38
2020,1,27,9,0,3.21,353.78000000000003
2020,1,27,10,0,2.64,354.92
2020,1,27,11,0,2.34,335.2
2020,1,27,12,0,2.0100000000000002,314.28000000000003
2020,1,27,13,0,1.93,287.25
2020,1,27,14,0,1.7,277.90000000000003
2020,1,27,15,0,0.9400000000000001,257.09000000000003
2020,1,27,16,0,0.28,217.79
2020,1,27,17,0,0.23,55.1
2020,1,27,18,0,0.35000000000000003,309.56
2020,1,27,19,0,0.36,128.07
2020,1,27,20,0,0.39,24.73
2020,1,27,21,0,0.85,78.86
2020,1,27,22,0,1.79,119.95
2020,1,27,23,0,2.4,130.2
2020,1,28,0,0,2.59,133.67000000000002
2020,1,28,1,0,2.61,151.99
2020,1,28,2,0,2.65,158.81
2020,1,28,3,0,2.11,168.28
2020,1,28,4,0,2.5500000000000003,170.84
2020,1,28,5,0,2.5500000000000003,164.95000000000002
2020,1,28,6,0,2.74,150.78
2020,1,28,7,0,2.63,134.27
2020,1,28,8,0,3.02,134.7
2020,1,28,9,0,2.7600000000000002,133.75
2020,1,28,10,0,2.83,143.58
2020,1,28,11,0,3.09,132.87
2020,1,28,12,0,2.95,137.6
2020,1,28,13,0,2.85,133
2020,1,28,14,0,2.97,133.92000000000002
2020,1,28,15,0,3.27,138.95000000000002
2020,1,28,16,0,3.81,143.44
2020,1,28,17,0,3.56,148.5
2020,1,28,18,0,3.69,149.21
2020,1,28,19,0,3.7,150.79
2020,1,28,20,0,3.54,144.04
2020,1,28,21,0,3.65,142.51
2020,1,28,22,0,3.81,144.96
2020,1,28,23,0,3.68,147.17000000000002
2020,1,29,0,0,4.11,143.56
2020,1,29,1,0,3.99,147.57
2020,1,29,2,0,4.65,152.93
2020,1,29,3,0,4.55,156.53
2020,1,29,4,0,4.55,161.81
2020,1,29,5,0,3.98,158.82
2020,1,29,6,0,3.44,160.4
2020,1,29,7,0,4.0200000000000005,158.6
2020,1,29,8,0,4.29,158.47
2020,1,29,9,0,3.7,157.71
2020,1,29,10,0,3.25,162.47
2020,1,29,11,0,3.23,168.51
2020,1,29,12,0,3.27,155.09
2020,1,29,13,0,3.24,149.83
2020,1,29,14,0,3.37,161.8
2020,1,29,15,0,3.27,166.17000000000002
2020,1,29,16,0,3.25,165.99
2020,1,29,17,0,3.02,160.79
2020,1,29,18,0,2.95,161.34
